"title","summary","sector","stage","targetAmount","currency","problem_statement","problem_targetMarket","problem_marketSize","solution_description","solution_uniqueValue","solution_competitiveAdvantage","businessModel_revenueStreams","businessModel_pricingStrategy","businessModel_customerAcquisition","financials_currentRevenue","financials_projectedRevenue","financials_burnRate","financials_runway","status"
"TechSolution 2493","A solution designed for everyone","education","mvp","1400037","USD","Users face challenges in their daily workflow","General users","Large market","A platform designed to help users","We are different","Good branding","Advertising","Competitive pricing","Word of mouth","No revenue yet","$1B in year 1","Low","6 months","rejected"
"EasyConnect 2494","Helping people connect more efficiently","agriculture","early-revenue","2806428","USD","Users face challenges in their daily workflow","People who need help","Large market","A platform designed to help users","Unique approach","First mover advantage","Advertising","Competitive pricing","Community outreach","No revenue yet","Will be profitable soon","Minimal","Flexible","rejected"
"EasyConnect 2495","Helping people connect more efficiently","energy","scaling","996326","USD","People need better access to technology","Businesses","Growing industry","A platform designed to help users","Better than competitors","Strong vision","Freemium","TBD","Word of mouth","$0","Will be profitable soon","Low","Enough","rejected"
"AIWorld 2496","A solution designed for everyone","real_estate","idea","107471","USD","Companies are looking for digital transformation","Everyone","Billions of people","A mobile-first digital solution","Better than competitors","Good branding","Subscription model","Competitive pricing","Online marketing","$0","$1B in year 1","Minimal","Enough","rejected"
"BusinessTool 2497","A solution designed for everyone","manufacturing","mvp","3916355","USD","People need better access to technology","Everyone","Growing industry","A mobile-first digital solution","Unique approach","Strong vision","Advertising","Flexible pricing","Community outreach","$0 pre-launch","Massive growth expected","Controlled spending","Stable","rejected"
"EasyConnect 2498","A solution designed for everyone","retail","early-revenue","1927384","USD","Users face challenges in their daily workflow","General users","Huge opportunity","An innovative ecosystem for businesses","Better than competitors","Good branding","Freemium","Flexible pricing","Community outreach","$0 pre-launch","Massive growth expected","Controlled spending","Enough","rejected"
"BusinessTool 2499","A solution designed for everyone","other","scaling","1308174","USD","Users face challenges in their daily workflow","General users","Billions of people","A mobile-first digital solution","We are different","Strong vision","We will charge users","Affordable plans","Social media","$0","Will be profitable soon","Minimal","Enough","rejected"
"FutureApp 2500","A platform that helps users do things better","technology","idea","1862840","USD","Users face challenges in their daily workflow","General users","Large market","An app that solves the problem using technology","Better than competitors","Our team is passionate","We will charge users","TBD","Social media","No revenue yet","Will be profitable soon","Efficient operations","Enough","rejected"
"TechSolution 2501","An innovative app for modern businesses","healthcare","mvp","3642476","USD","Companies are looking for digital transformation","Everyone","Huge opportunity","A mobile-first digital solution","We are different","Our team is passionate","Advertising","TBD","Community outreach","$0 pre-launch","High revenue potential","Efficient operations","6 months","rejected"
"SmartApp 2502","A platform that helps users do things better","fintech","early-revenue","4896860","USD","Businesses struggle with efficiency","Everyone","Billions of people","A platform designed to help users","Better than competitors","Our team is passionate","Subscription model","Affordable plans","Word of mouth","$0 pre-launch","Massive growth expected","Minimal","Stable","rejected"
"BusinessTool 2503","Helping people connect more efficiently","education","scaling","1869645","USD","Companies are looking for digital transformation","General users","Huge opportunity","An app that solves the problem using technology","Unique approach","Strong vision","Subscription model","TBD","Word of mouth","$0 pre-launch","High revenue potential","Low","Stable","rejected"
"GrowthSystem 2504","A solution designed for everyone","agriculture","idea","147247","USD","Users face challenges in their daily workflow","General users","Large market","A mobile-first digital solution","Unique approach","Our team is passionate","Advertising","Competitive pricing","Online marketing","$0 pre-launch","Will be profitable soon","Low","Enough","rejected"
